index,mean energies,mean magnetisations
8136,-199.704,2.45821e-05
8137,-199.703,2.7037e-05
8138,-199.703,2.70337e-05
8139,-199.703,2.70303e-05
8140,-199.703,2.7027e-05
8141,-199.703,2.70237e-05
8142,-199.703,2.70204e-05
8143,-199.703,2.70171e-05
8144,-199.702,2.94695e-05
8145,-199.702,2.94659e-05
8146,-199.702,2.94623e-05
8147,-199.702,2.94587e-05
8148,-199.702,2.94551e-05
8149,-199.701,2.69972e-05
8150,-199.701,2.69939e-05
8151,-199.7,2.94442e-05
8152,-199.7,2.94406e-05
8153,-199.7,2.9437e-05
8154,-199.7,2.94334e-05
8155,-199.7,2.94298e-05
8156,-199.7,2.94262e-05
8157,-199.7,2.94226e-05
8158,-199.7,2.9419e-05
8159,-199.7,2.94154e-05
8160,-199.7,2.94118e-05
8161,-199.701,2.94082e-05
8162,-199.701,2.94046e-05
8163,-199.701,2.9401e-05
8164,-199.701,2.93973e-05
8165,-199.701,2.93938e-05
8166,-199.701,2.93902e-05
8167,-199.701,2.93866e-05
8168,-199.701,2.9383e-05
8169,-199.701,2.93794e-05
8170,-199.701,2.93758e-05
8171,-199.701,2.93722e-05
8172,-199.701,2.93686e-05
8173,-199.701,2.9365e-05
8174,-199.701,2.93614e-05
8175,-199.701,2.93578e-05
8176,-199.701,2.93542e-05
8177,-199.701,2.93506e-05
8178,-199.701,2.9347e-05
8179,-199.701,2.93434e-05
8180,-199.701,2.93398e-05
8181,-199.701,2.93363e-05
8182,-199.701,2.93327e-05
8183,-199.701,2.93291e-05
8184,-199.701,2.93255e-05
8185,-199.701,2.93219e-05
8186,-199.701,2.93183e-05
8187,-199.701,2.93148e-05
8188,-199.702,2.93112e-05
8189,-199.702,2.93076e-05
8190,-199.702,2.9304e-05
8191,-199.702,2.93004e-05
8192,-199.702,2.92969e-05
8193,-199.702,2.92933e-05
8194,-199.702,2.92897e-05
8195,-199.702,2.92861e-05
8196,-199.701,3.17228e-05
8197,-199.701,3.17189e-05
8198,-199.701,3.1715e-05
8199,-199.701,3.17112e-05
8200,-199.701,3.17073e-05
8201,-199.701,3.17034e-05
8202,-199.701,3.16996e-05
8203,-199.701,3.16957e-05
8204,-199.701,3.16919e-05
8205,-199.701,3.1688e-05
8206,-199.701,3.16841e-05
8207,-199.701,3.16803e-05
8208,-199.701,3.16764e-05
8209,-199.701,3.16725e-05
8210,-199.701,3.16687e-05
8211,-199.701,3.16648e-05
8212,-199.701,3.1661e-05
8213,-199.701,3.16571e-05
8214,-199.701,3.16533e-05
8215,-199.702,3.16494e-05
8216,-199.702,3.16456e-05
8217,-199.702,3.16417e-05
8218,-199.702,3.16379e-05
8219,-199.702,3.1634e-05
8220,-199.702,3.16302e-05
8221,-199.702,3.16263e-05
8222,-199.702,3.16225e-05
8223,-199.702,3.16186e-05
8224,-199.701,3.40467e-05
8225,-199.701,3.40426e-05
8226,-199.701,3.40384e-05
8227,-199.701,3.40343e-05
8228,-199.701,3.40301e-05
8229,-199.701,3.4026e-05
8230,-199.701,3.40219e-05
8231,-199.701,3.40177e-05
8232,-199.701,3.40136e-05
8233,-199.701,3.40095e-05
8234,-199.701,3.40053e-05
8235,-199.701,3.40012e-05
8236,-199.701,3.39971e-05
8237,-199.701,3.3993e-05
8238,-199.701,3.39888e-05
8239,-199.701,3.39847e-05
8240,-199.701,3.39806e-05
8241,-199.701,3.39765e-05
8242,-199.702,3.39723e-05
8243,-199.702,3.39682e-05
8244,-199.702,3.39641e-05
8245,-199.702,3.396e-05
8246,-199.702,3.39559e-05
8247,-199.702,3.39517e-05
8248,-199.702,3.39476e-05
8249,-199.702,3.39435e-05
8250,-199.702,3.39394e-05
8251,-199.702,3.39353e-05
8252,-199.702,3.39312e-05
8253,-199.702,3.39271e-05
8254,-199.702,3.39229e-05
8255,-199.702,3.39188e-05
8256,-199.702,3.39147e-05
8257,-199.702,3.39106e-05
8258,-199.702,3.39065e-05
8259,-199.702,3.39024e-05
8260,-199.702,3.38983e-05
8261,-199.702,3.38942e-05
8262,-199.702,3.38901e-05
8263,-199.702,3.3886e-05
8264,-199.702,3.38819e-05
8265,-199.702,3.38778e-05
8266,-199.702,3.38737e-05
8267,-199.702,3.38696e-05
8268,-199.702,3.38655e-05
8269,-199.702,3.38614e-05
8270,-199.703,3.38573e-05
8271,-199.703,3.38532e-05
8272,-199.703,3.38491e-05
8273,-199.703,3.3845e-05
8274,-199.703,3.38409e-05
8275,-199.703,3.38369e-05
8276,-199.703,3.38328e-05
8277,-199.703,3.38287e-05
8278,-199.703,3.38246e-05
8279,-199.703,3.38205e-05
8280,-199.703,3.38164e-05
8281,-199.703,3.38123e-05
8282,-199.703,3.38083e-05
8283,-199.703,3.38042e-05
8284,-199.703,3.38001e-05
8285,-199.703,3.3796e-05
8286,-199.703,3.37919e-05
8287,-199.703,3.37879e-05
8288,-199.703,3.37838e-05
8289,-199.703,3.37797e-05
8290,-199.703,3.37756e-05
8291,-199.703,3.37716e-05
8292,-199.703,3.37675e-05
8293,-199.703,3.37634e-05
8294,-199.703,3.37593e-05
8295,-199.703,3.37553e-05
8296,-199.703,3.37512e-05
8297,-199.704,3.37471e-05
8298,-199.704,3.37431e-05
8299,-199.704,3.3739e-05
8300,-199.703,3.61446e-05
8301,-199.703,3.61402e-05
8302,-199.703,3.61359e-05
8303,-199.703,3.61315e-05
8304,-199.703,3.61272e-05
8305,-199.703,3.61228e-05
8306,-199.703,3.61185e-05
8307,-199.703,3.61141e-05
8308,-199.703,3.61098e-05
8309,-199.703,3.61054e-05
8310,-199.703,3.61011e-05
8311,-199.703,3.60967e-05
8312,-199.703,3.60924e-05
8313,-199.703,3.60881e-05
8314,-199.703,3.60837e-05
8315,-199.703,3.60794e-05
8316,-199.703,3.6075e-05
8317,-199.703,3.60707e-05
8318,-199.703,3.60664e-05
8319,-199.703,3.6062e-05
8320,-199.703,3.60577e-05
8321,-199.703,3.60534e-05
8322,-199.703,3.6049e-05
8323,-199.703,3.60447e-05
8324,-199.704,3.60404e-05
8325,-199.704,3.6036e-05
8326,-199.704,3.60317e-05
8327,-199.704,3.60274e-05
8328,-199.704,3.60231e-05
8329,-199.704,3.60187e-05
8330,-199.704,3.60144e-05
8331,-199.704,3.60101e-05
8332,-199.704,3.60058e-05
8333,-199.704,3.60014e-05
8334,-199.704,3.59971e-05
8335,-199.703,3.35933e-05
8336,-199.703,3.35892e-05
8337,-199.703,3.35852e-05
8338,-199.703,3.35812e-05
8339,-199.703,3.35772e-05
8340,-199.703,3.35731e-05
8341,-199.703,3.35691e-05
8342,-199.703,3.35651e-05
8343,-199.703,3.35611e-05
8344,-199.703,3.3557e-05
8345,-199.703,3.3553e-05
8346,-199.703,3.3549e-05
8347,-199.703,3.3545e-05
8348,-199.703,3.3541e-05
8349,-199.703,3.35369e-05
8350,-199.703,3.35329e-05
8351,-199.704,3.35289e-05
8352,-199.704,3.35249e-05
8353,-199.704,3.35209e-05
8354,-199.704,3.35169e-05
8355,-199.704,3.35129e-05
8356,-199.704,3.35089e-05
8357,-199.704,3.35048e-05
8358,-199.704,3.35008e-05
8359,-199.703,3.11042e-05
8360,-199.703,3.11005e-05
8361,-199.703,3.10968e-05
8362,-199.703,3.1093e-05
8363,-199.703,3.10893e-05
8364,-199.703,3.10856e-05
8365,-199.703,3.10819e-05
8366,-199.703,3.10782e-05
8367,-199.703,3.10745e-05
8368,-199.703,3.10707e-05
8369,-199.703,3.1067e-05
8370,-199.703,3.10633e-05
8371,-199.702,3.34488e-05
8372,-199.702,3.34448e-05
8373,-199.702,3.34408e-05
8374,-199.702,3.34368e-05
8375,-199.702,3.34328e-05
8376,-199.702,3.34288e-05
8377,-199.703,3.34249e-05
8378,-199.703,3.34209e-05
8379,-199.703,3.34169e-05
8380,-199.703,3.34129e-05
8381,-199.703,3.34089e-05
8382,-199.703,3.34049e-05
8383,-199.703,3.34009e-05
8384,-199.703,3.33969e-05
8385,-199.703,3.3393e-05
8386,-199.703,3.3389e-05
8387,-199.702,3.10004e-05
8388,-199.702,3.09967e-05
8389,-199.702,3.0993e-05
8390,-199.702,3.09893e-05
8391,-199.702,3.09856e-05
8392,-199.702,3.09819e-05
8393,-199.702,3.09782e-05
8394,-199.702,3.09745e-05
8395,-199.702,3.09708e-05
8396,-199.702,3.09671e-05
8397,-199.702,3.09634e-05
8398,-199.702,3.09597e-05
8399,-199.702,3.09561e-05
8400,-199.702,3.09524e-05
8401,-199.702,3.09487e-05
8402,-199.702,3.0945e-05
8403,-199.702,3.09413e-05
8404,-199.703,3.09376e-05
8405,-199.703,3.0934e-05
8406,-199.703,3.09303e-05
8407,-199.702,3.33056e-05
8408,-199.702,3.33016e-05
8409,-199.702,3.32977e-05
8410,-199.702,3.32937e-05
8411,-199.702,3.32897e-05
8412,-199.702,3.32858e-05
8413,-199.702,3.32818e-05
8414,-199.702,3.32779e-05
8415,-199.702,3.32739e-05
8416,-199.702,3.327e-05
8417,-199.702,3.3266e-05
8418,-199.702,3.32621e-05
8419,-199.702,3.32581e-05
8420,-199.702,3.32542e-05
8421,-199.702,3.32502e-05
8422,-199.702,3.32463e-05
8423,-199.702,3.32423e-05
8424,-199.702,3.32384e-05
8425,-199.702,3.32344e-05
8426,-199.702,3.32305e-05
8427,-199.702,3.32265e-05
8428,-199.702,3.32226e-05
8429,-199.702,3.32186e-05
8430,-199.702,3.32147e-05
8431,-199.703,3.32108e-05
8432,-199.703,3.32068e-05
8433,-199.703,3.32029e-05
8434,-199.703,3.3199e-05
8435,-199.703,3.3195e-05
8436,-199.703,3.31911e-05
8437,-199.703,3.31871e-05
8438,-199.703,3.31832e-05
8439,-199.703,3.31793e-05
8440,-199.703,3.31754e-05
8441,-199.703,3.31714e-05
8442,-199.703,3.31675e-05
8443,-199.703,3.31636e-05
8444,-199.703,3.31596e-05
8445,-199.703,3.31557e-05
8446,-199.703,3.31518e-05
8447,-199.703,3.31479e-05
8448,-199.703,3.31439e-05
8449,-199.703,3.314e-05
8450,-199.703,3.31361e-05
8451,-199.703,3.31322e-05
8452,-199.703,3.31282e-05
8453,-199.703,3.31243e-05
8454,-199.703,3.31204e-05
8455,-199.703,3.31165e-05
8456,-199.703,3.31126e-05
8457,-199.703,3.31087e-05
8458,-199.703,3.31047e-05
8459,-199.703,3.07365e-05
8460,-199.702,3.30969e-05
8461,-199.702,3.3093e-05
8462,-199.702,3.30891e-05
8463,-199.702,3.30852e-05
8464,-199.702,3.30813e-05
8465,-199.702,3.30774e-05
8466,-199.702,3.30735e-05
8467,-199.702,3.30696e-05
8468,-199.701,3.07038e-05
8469,-199.701,3.07002e-05
8470,-199.701,3.06966e-05
8471,-199.701,3.06929e-05
8472,-199.701,3.06893e-05
8473,-199.701,3.06857e-05
8474,-199.701,3.06821e-05
8475,-199.701,3.06785e-05
8476,-199.701,3.06748e-05
8477,-199.701,3.06712e-05
8478,-199.7,3.06676e-05
8479,-199.7,3.0664e-05
8480,-199.7,3.06604e-05
8481,-199.699,2.82985e-05
8482,-199.699,2.82952e-05
8483,-199.699,2.82919e-05
8484,-199.699,2.82885e-05
8485,-199.699,2.82852e-05
8486,-199.699,2.82819e-05
8487,-199.699,2.82785e-05
8488,-199.699,2.82752e-05
8489,-199.699,2.82719e-05
8490,-199.699,2.82685e-05
8491,-199.699,2.82652e-05
8492,-199.699,2.82619e-05
8493,-199.7,2.82586e-05
8494,-199.7,2.82552e-05
8495,-199.7,2.82519e-05
8496,-199.7,2.82486e-05
8497,-199.7,2.82453e-05
8498,-199.7,2.82419e-05
8499,-199.7,2.82386e-05
8500,-199.7,2.82353e-05
8501,-199.7,2.8232e-05
8502,-199.7,2.82286e-05
8503,-199.7,2.82253e-05
8504,-199.7,2.8222e-05
8505,-199.7,2.82187e-05
8506,-199.7,2.82154e-05
8507,-199.7,2.82121e-05
8508,-199.7,2.82087e-05
8509,-199.7,2.82054e-05
8510,-199.7,2.82021e-05
8511,-199.7,2.81988e-05
8512,-199.7,2.81955e-05
8513,-199.7,2.81922e-05
8514,-199.7,2.81889e-05
8515,-199.7,2.81856e-05
8516,-199.7,2.81822e-05
8517,-199.7,2.81789e-05
8518,-199.7,2.81756e-05
8519,-199.7,2.81723e-05
8520,-199.7,2.8169e-05
8521,-199.701,2.81657e-05
8522,-199.701,2.81624e-05
8523,-199.701,2.81591e-05
8524,-199.701,2.81558e-05
8525,-199.701,2.81525e-05
8526,-199.701,2.81492e-05
8527,-199.701,2.81459e-05
8528,-199.701,2.81426e-05
8529,-199.701,2.81393e-05
8530,-199.701,2.8136e-05
8531,-199.7,2.57883e-05
8532,-199.699,2.81294e-05
8533,-199.699,2.81261e-05
8534,-199.699,2.81228e-05
8535,-199.699,2.81195e-05
8536,-199.699,2.81162e-05
8537,-199.699,2.81129e-05
8538,-199.699,2.81096e-05
8539,-199.699,2.81063e-05
8540,-199.699,2.8103e-05
8541,-199.698,3.04414e-05
8542,-199.698,3.04378e-05
8543,-199.698,3.04343e-05
8544,-199.699,3.04307e-05
8545,-199.699,3.04271e-05
8546,-199.698,3.27639e-05
8547,-199.698,3.276e-05
8548,-199.698,3.27562e-05
8549,-199.698,3.27524e-05
8550,-199.698,3.27485e-05
8551,-199.698,3.27447e-05
8552,-199.698,3.27409e-05
8553,-199.698,3.2737e-05
8554,-199.698,3.27332e-05
8555,-199.698,3.27294e-05
8556,-199.698,3.27256e-05
8557,-199.698,3.27217e-05
8558,-199.698,3.27179e-05
8559,-199.698,3.27141e-05
8560,-199.698,3.27103e-05
8561,-199.698,3.27065e-05
8562,-199.698,3.27026e-05
8563,-199.698,3.26988e-05
8564,-199.698,3.2695e-05
8565,-199.698,3.26912e-05
8566,-199.698,3.26874e-05
8567,-199.698,3.26836e-05
8568,-199.697,3.03455e-05
8569,-199.698,3.03419e-05
8570,-199.698,3.03384e-05
8571,-199.698,3.03348e-05
8572,-199.697,3.26645e-05
8573,-199.696,3.49936e-05
8574,-199.696,3.49895e-05
8575,-199.696,3.49854e-05
8576,-199.696,3.49813e-05
8577,-199.696,3.49773e-05
8578,-199.696,3.49732e-05
8579,-199.696,3.49691e-05
8580,-199.696,3.4965e-05
8581,-199.696,3.4961e-05
8582,-199.696,3.49569e-05
8583,-199.696,3.49528e-05
8584,-199.696,3.49487e-05
8585,-199.696,3.49447e-05
8586,-199.695,3.26112e-05
8587,-199.695,3.26074e-05
8588,-199.695,3.26036e-05
8589,-199.695,3.25998e-05
8590,-199.695,3.2596e-05
8591,-199.695,3.25922e-05
8592,-199.696,3.25885e-05
8593,-199.696,3.25847e-05
8594,-199.696,3.25809e-05
8595,-199.696,3.25771e-05
8596,-199.696,3.25733e-05
8597,-199.696,3.25695e-05
8598,-199.696,3.25657e-05
8599,-199.696,3.25619e-05
8600,-199.696,3.25581e-05
8601,-199.696,3.25544e-05
8602,-199.696,3.25506e-05
8603,-199.696,3.25468e-05
8604,-199.696,3.2543e-05
8605,-199.696,3.25392e-05
8606,-199.696,3.25354e-05
8607,-199.695,3.48553e-05
8608,-199.695,3.48513e-05
8609,-199.695,3.48472e-05
8610,-199.695,3.48432e-05
8611,-199.695,3.48392e-05
8612,-199.695,3.48351e-05
8613,-199.695,3.48311e-05
8614,-199.695,3.4827e-05
8615,-199.695,3.4823e-05
8616,-199.695,3.48189e-05
8617,-199.695,3.48149e-05
8618,-199.696,3.48109e-05
8619,-199.696,3.48068e-05
8620,-199.696,3.48028e-05
8621,-199.695,3.71187e-05
8622,-199.695,3.71144e-05
8623,-199.695,3.71101e-05
8624,-199.695,3.71058e-05
8625,-199.695,3.71014e-05
8626,-199.695,3.70971e-05
8627,-199.695,3.70928e-05
8628,-199.695,3.70885e-05
8629,-199.695,3.70842e-05
8630,-199.695,3.708e-05
8631,-199.695,3.70757e-05
8632,-199.695,3.70714e-05
8633,-199.695,3.70671e-05
8634,-199.695,3.70628e-05
8635,-199.695,3.70585e-05
8636,-199.695,3.70542e-05
8637,-199.695,3.70499e-05
8638,-199.695,3.70456e-05
8639,-199.695,3.70413e-05
8640,-199.695,3.7037e-05
8641,-199.695,3.70328e-05
8642,-199.695,3.70285e-05
8643,-199.695,3.70242e-05
8644,-199.696,3.70199e-05
8645,-199.696,3.70156e-05
8646,-199.696,3.70113e-05
8647,-199.696,3.70071e-05
8648,-199.696,3.70028e-05
8649,-199.696,3.69985e-05
8650,-199.696,3.69942e-05
8651,-199.696,3.69899e-05
8652,-199.696,3.69857e-05
8653,-199.696,3.69814e-05
8654,-199.696,3.69771e-05
8655,-199.696,3.69728e-05
8656,-199.696,3.69686e-05
8657,-199.696,3.69643e-05
8658,-199.696,3.696e-05
8659,-199.696,3.69558e-05
8660,-199.696,3.69515e-05
8661,-199.696,3.69472e-05
8662,-199.696,3.6943e-05
8663,-199.696,3.69387e-05
8664,-199.696,3.69344e-05
8665,-199.696,3.69302e-05
8666,-199.696,3.69259e-05
8667,-199.696,3.69217e-05
8668,-199.696,3.69174e-05
8669,-199.696,3.69131e-05
8670,-199.696,3.69089e-05
8671,-199.696,3.69046e-05
8672,-199.696,3.69004e-05
8673,-199.697,3.68961e-05
8674,-199.697,3.68919e-05
8675,-199.697,3.68876e-05
8676,-199.697,3.68834e-05
8677,-199.697,3.68791e-05
8678,-199.697,3.68749e-05
8679,-199.697,3.68706e-05
8680,-199.697,3.68664e-05
8681,-199.697,3.68621e-05
8682,-199.697,3.68579e-05
8683,-199.697,3.68536e-05
8684,-199.697,3.68494e-05
8685,-199.697,3.68451e-05
8686,-199.697,3.68409e-05
8687,-199.697,3.68367e-05
8688,-199.697,3.68324e-05
8689,-199.697,3.68282e-05
8690,-199.697,3.68239e-05
8691,-199.697,3.68197e-05
8692,-199.697,3.68155e-05
8693,-199.697,3.68112e-05
8694,-199.697,3.6807e-05
8695,-199.697,3.68028e-05
8696,-199.697,3.67985e-05
8697,-199.697,3.67943e-05
8698,-199.697,3.67901e-05
8699,-199.697,3.67858e-05
8700,-199.697,3.67816e-05
8701,-199.698,3.67774e-05
8702,-199.698,3.67732e-05
8703,-199.698,3.67689e-05
8704,-199.698,3.67647e-05
8705,-199.698,3.67605e-05
8706,-199.698,3.67563e-05
8707,-199.698,3.6752e-05
8708,-199.698,3.67478e-05
8709,-199.698,3.67436e-05
8710,-199.698,3.67394e-05
8711,-199.698,3.67352e-05
8712,-199.698,3.67309e-05
8713,-199.698,3.67267e-05
8714,-199.698,3.67225e-05
8715,-199.698,3.67183e-05
8716,-199.698,3.67141e-05
8717,-199.698,3.67099e-05
8718,-199.698,3.67057e-05
8719,-199.698,3.67015e-05
8720,-199.698,3.66972e-05
8721,-199.698,3.6693e-05
8722,-199.698,3.66888e-05
8723,-199.698,3.66846e-05
8724,-199.698,3.66804e-05
8725,-199.698,3.66762e-05
8726,-199.698,3.6672e-05
8727,-199.698,3.66678e-05
8728,-199.698,3.66636e-05
8729,-199.698,3.66594e-05
8730,-199.699,3.66552e-05
8731,-199.699,3.6651e-05
8732,-199.699,3.66468e-05
8733,-199.699,3.66426e-05
8734,-199.699,3.66384e-05
8735,-199.699,3.66342e-05
8736,-199.699,3.663e-05
8737,-199.699,3.66258e-05
8738,-199.699,3.66217e-05
8739,-199.699,3.66175e-05
8740,-199.699,3.66133e-05
8741,-199.699,3.66091e-05
8742,-199.699,3.66049e-05
8743,-199.699,3.66007e-05
8744,-199.699,3.65965e-05
8745,-199.699,3.65923e-05
8746,-199.699,3.65882e-05
8747,-199.699,3.6584e-05
8748,-199.699,3.65798e-05
8749,-199.699,3.65756e-05
8750,-199.699,3.65714e-05
8751,-199.699,3.65672e-05
8752,-199.699,3.65631e-05
8753,-199.699,3.65589e-05
8754,-199.699,3.65547e-05
8755,-199.698,3.8835e-05
8756,-199.698,3.88305e-05
8757,-199.699,3.88261e-05
8758,-199.699,3.88217e-05
8759,-199.699,3.88172e-05
8760,-199.699,3.88128e-05
8761,-199.699,3.88084e-05
8762,-199.699,3.88039e-05
8763,-199.699,3.87995e-05
8764,-199.699,3.87951e-05
8765,-199.699,3.87906e-05
8766,-199.699,3.87862e-05
8767,-199.699,3.87818e-05
8768,-199.699,3.87774e-05
8769,-199.699,3.87729e-05
8770,-199.698,3.6488e-05
8771,-199.698,3.64839e-05
8772,-199.698,3.64797e-05
8773,-199.698,3.64756e-05
8774,-199.698,3.64714e-05
8775,-199.698,3.64672e-05
8776,-199.698,3.64631e-05
8777,-199.698,3.64589e-05
8778,-199.698,3.64548e-05
8779,-199.698,3.64506e-05
8780,-199.698,3.64465e-05
8781,-199.698,3.64423e-05
8782,-199.698,3.64382e-05
8783,-199.699,3.6434e-05
8784,-199.699,3.64299e-05
8785,-199.699,3.64257e-05
8786,-199.699,3.64216e-05
8787,-199.699,3.64174e-05
8788,-199.699,3.64133e-05
8789,-199.699,3.64091e-05
8790,-199.699,3.6405e-05
8791,-199.699,3.64009e-05
8792,-199.698,3.86715e-05
8793,-199.698,3.86671e-05
8794,-199.698,3.86627e-05
8795,-199.698,3.86583e-05
8796,-199.698,3.86539e-05
8797,-199.698,3.86495e-05
8798,-199.698,3.86451e-05
8799,-199.698,3.86408e-05
8800,-199.698,3.86364e-05
8801,-199.698,3.8632e-05
8802,-199.698,3.86276e-05
8803,-199.698,3.86232e-05
8804,-199.698,3.86188e-05
8805,-199.698,3.86144e-05
8806,-199.698,3.861e-05
8807,-199.698,3.86057e-05
8808,-199.698,3.86013e-05
8809,-199.698,3.85969e-05
8810,-199.699,3.85925e-05
8811,-199.699,3.85881e-05
8812,-199.699,3.85837e-05
8813,-199.699,3.85794e-05
8814,-199.699,3.8575e-05
8815,-199.699,3.85706e-05
8816,-199.699,3.85662e-05
8817,-199.699,3.85619e-05
8818,-199.699,3.85575e-05
8819,-199.699,3.85531e-05
8820,-199.699,3.85488e-05
8821,-199.699,3.85444e-05
8822,-199.699,3.854e-05
8823,-199.699,3.85356e-05
8824,-199.699,3.85313e-05
8825,-199.699,3.85269e-05
8826,-199.699,3.85225e-05
8827,-199.699,3.85182e-05
8828,-199.699,3.85138e-05
8829,-199.699,3.85095e-05
8830,-199.699,3.85051e-05
8831,-199.699,3.85007e-05
8832,-199.699,3.84964e-05
8833,-199.699,3.8492e-05
8834,-199.699,3.84877e-05
8835,-199.699,3.84833e-05
8836,-199.699,3.84789e-05
8837,-199.699,3.84746e-05
8838,-199.699,3.84702e-05
8839,-199.7,3.84659e-05
8840,-199.7,3.84615e-05
8841,-199.7,3.84572e-05
8842,-199.7,3.84528e-05
8843,-199.7,3.84485e-05
8844,-199.7,3.84441e-05
8845,-199.7,3.84398e-05
8846,-199.7,3.84354e-05
8847,-199.7,3.84311e-05
8848,-199.7,3.84268e-05
8849,-199.7,3.84224e-05
8850,-199.7,3.84181e-05
8851,-199.7,3.84137e-05
8852,-199.7,3.84094e-05
8853,-199.7,3.84051e-05
8854,-199.7,3.84007e-05
8855,-199.7,3.83964e-05
8856,-199.7,3.83921e-05
8857,-199.7,3.83877e-05
8858,-199.7,3.83834e-05
8859,-199.7,3.83791e-05
8860,-199.7,3.83747e-05
8861,-199.7,3.83704e-05
8862,-199.699,4.06229e-05
8863,-199.699,4.06183e-05
8864,-199.699,4.06137e-05
8865,-199.699,4.06091e-05
8866,-199.7,4.06046e-05
8867,-199.7,4.06e-05
8868,-199.699,4.28507e-05
8869,-199.699,4.28459e-05
8870,-199.699,4.2841e-05
8871,-199.699,4.28362e-05
8872,-199.699,4.28314e-05
8873,-199.699,4.28266e-05
8874,-199.699,4.28217e-05
8875,-199.699,4.28169e-05
8876,-199.699,4.28121e-05
8877,-199.699,4.28073e-05
8878,-199.699,4.28024e-05
8879,-199.699,4.27976e-05
8880,-199.699,4.27928e-05
8881,-199.699,4.2788e-05
8882,-199.699,4.27832e-05
8883,-199.699,4.27783e-05
8884,-199.699,4.27735e-05
8885,-199.699,4.27687e-05
8886,-199.699,4.27639e-05
8887,-199.699,4.27591e-05
8888,-199.699,4.27543e-05
8889,-199.699,4.27495e-05
8890,-199.699,4.27447e-05
8891,-199.699,4.27399e-05
8892,-199.7,4.2735e-05
8893,-199.7,4.27302e-05
8894,-199.7,4.27254e-05
8895,-199.7,4.27206e-05
8896,-199.7,4.27158e-05
8897,-199.7,4.2711e-05
8898,-199.7,4.27062e-05
8899,-199.7,4.27014e-05
8900,-199.7,4.26966e-05
8901,-199.7,4.26918e-05
8902,-199.7,4.2687e-05
8903,-199.7,4.26822e-05
8904,-199.7,4.26774e-05
8905,-199.7,4.26727e-05
8906,-199.7,4.26679e-05
8907,-199.7,4.26631e-05
8908,-199.7,4.26583e-05
8909,-199.7,4.26535e-05
8910,-199.7,4.26487e-05
8911,-199.7,4.26439e-05
8912,-199.7,4.26391e-05
8913,-199.7,4.26344e-05
8914,-199.7,4.26296e-05
8915,-199.7,4.26248e-05
8916,-199.7,4.262e-05
8917,-199.699,4.48581e-05
8918,-199.699,4.48531e-05
8919,-199.7,4.48481e-05
8920,-199.7,4.48431e-05
8921,-199.7,4.4838e-05
8922,-199.7,4.4833e-05
8923,-199.7,4.4828e-05
8924,-199.7,4.4823e-05
8925,-199.7,4.48179e-05
8926,-199.7,4.48129e-05
8927,-199.7,4.48079e-05
8928,-199.7,4.48029e-05
8929,-199.7,4.47979e-05
8930,-199.7,4.47928e-05
8931,-199.7,4.47878e-05
8932,-199.7,4.47828e-05
8933,-199.699,4.25389e-05
8934,-199.699,4.25341e-05
8935,-199.699,4.25294e-05
8936,-199.699,4.25246e-05
8937,-199.699,4.25199e-05
8938,-199.699,4.25151e-05
8939,-199.699,4.25103e-05
8940,-199.699,4.25056e-05
8941,-199.699,4.25008e-05
8942,-199.699,4.24961e-05
8943,-199.699,4.24913e-05
8944,-199.699,4.24866e-05
8945,-199.699,4.47177e-05
8946,-199.699,4.47127e-05
8947,-199.699,4.47077e-05
8948,-199.699,4.47027e-05
8949,-199.698,4.69326e-05
8950,-199.698,4.69274e-05
8951,-199.698,4.69221e-05
8952,-199.698,4.69169e-05
8953,-199.698,4.69117e-05
8954,-199.698,4.69064e-05
8955,-199.698,4.69012e-05
8956,-199.698,4.68959e-05
8957,-199.698,4.68907e-05
8958,-199.698,4.68855e-05
8959,-199.698,4.68802e-05
8960,-199.698,4.6875e-05
8961,-199.698,4.68698e-05
8962,-199.698,4.68645e-05
8963,-199.698,4.68593e-05
8964,-199.698,4.68541e-05
8965,-199.698,4.68489e-05
8966,-199.698,4.68436e-05
8967,-199.698,4.68384e-05
8968,-199.698,4.68332e-05
8969,-199.699,4.6828e-05
8970,-199.699,4.68227e-05
8971,-199.699,4.68175e-05
8972,-199.699,4.68123e-05
8973,-199.699,4.68071e-05
8974,-199.699,4.68019e-05
8975,-199.699,4.67967e-05
8976,-199.699,4.67915e-05
8977,-199.699,4.67862e-05
8978,-199.699,4.6781e-05
8979,-199.699,4.67758e-05
8980,-199.699,4.67706e-05
8981,-199.699,4.67654e-05
8982,-199.699,4.67602e-05
8983,-199.699,4.6755e-05
8984,-199.699,4.67498e-05
8985,-199.699,4.67446e-05
8986,-199.699,4.67394e-05
8987,-199.699,4.67342e-05
8988,-199.698,4.89542e-05
8989,-199.697,4.67238e-05
8990,-199.697,4.89433e-05
8991,-199.697,4.89378e-05
8992,-199.697,4.89324e-05
8993,-199.697,4.89269e-05
8994,-199.697,4.89215e-05
8995,-199.697,4.89161e-05
8996,-199.697,4.89106e-05
8997,-199.697,4.89052e-05
8998,-199.697,4.88998e-05
8999,-199.697,4.88943e-05
9000,-199.697,4.88889e-05
9001,-199.697,4.88835e-05
9002,-199.697,4.8878e-05
9003,-199.697,4.88726e-05
9004,-199.697,4.88672e-05
9005,-199.697,4.88618e-05
9006,-199.697,4.88563e-05
9007,-199.697,4.88509e-05
9008,-199.697,4.88455e-05
9009,-199.697,4.88401e-05
